,demand_0,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,setup_0,setup_1,setup_2,setup_3,setup_4,setup_5,setup_6,setup_7,setup_8,setup_9
168,9.0,9.0,4.0,8.0,7.0,2.0,9.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
169,9.0,5.0,6.0,4.0,9.0,7.0,8.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
170,8.0,1.0,6.0,5.0,2.0,8.0,5.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
171,7.0,2.0,7.0,2.0,9.0,6.0,4.0,5.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
172,1.0,1.0,6.0,4.0,7.0,1.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
173,5.0,9.0,8.0,9.0,5.0,5.0,6.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
174,5.0,9.0,6.0,1.0,5.0,6.0,3.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
175,4.0,2.0,8.0,2.0,2.0,5.0,9.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
176,9.0,8.0,1.0,4.0,4.0,5.0,6.0,9.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
177,8.0,7.0,3.0,2.0,1.0,4.0,2.0,5.0,7.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
178,9.0,5.0,3.0,7.0,9.0,5.0,6.0,7.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,7.0,1.0,7.0,1.0,5.0,2.0,4.0,7.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
180,2.0,5.0,7.0,9.0,8.0,9.0,6.0,9.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,7.0,2.0,9.0,7.0,6.0,7.0,6.0,4.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
182,5.0,1.0,9.0,1.0,5.0,7.0,3.0,5.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
183,8.0,2.0,5.0,6.0,3.0,6.0,2.0,9.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
184,7.0,8.0,1.0,3.0,4.0,4.0,2.0,5.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
185,1.0,5.0,9.0,7.0,9.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
186,7.0,2.0,1.0,8.0,4.0,2.0,7.0,2.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
187,6.0,2.0,1.0,2.0,9.0,6.0,4.0,5.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
188,3.0,2.0,1.0,7.0,6.0,3.0,8.0,7.0,4.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
189,8.0,7.0,2.0,3.0,6.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
190,2.0,7.0,9.0,8.0,1.0,9.0,5.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
191,8.0,5.0,9.0,3.0,1.0,1.0,3.0,1.0,8.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
192,1.0,2.0,1.0,9.0,3.0,3.0,5.0,8.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
193,1.0,9.0,1.0,6.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
194,2.0,7.0,3.0,2.0,9.0,5.0,5.0,4.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
195,3.0,3.0,5.0,9.0,6.0,3.0,7.0,3.0,4.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
196,7.0,7.0,3.0,8.0,6.0,8.0,4.0,7.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
197,4.0,3.0,7.0,2.0,8.0,7.0,7.0,5.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
198,8.0,7.0,2.0,6.0,2.0,9.0,9.0,4.0,9.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
199,2.0,3.0,3.0,1.0,6.0,9.0,7.0,8.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
200,5.0,9.0,3.0,9.0,5.0,3.0,8.0,9.0,9.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
201,7.0,6.0,2.0,9.0,4.0,3.0,4.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
202,5.0,4.0,8.0,4.0,3.0,6.0,3.0,5.0,9.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
203,9.0,4.0,9.0,3.0,1.0,9.0,3.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
204,2.0,2.0,6.0,9.0,4.0,2.0,7.0,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
205,5.0,4.0,6.0,6.0,9.0,9.0,5.0,1.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
206,7.0,3.0,5.0,3.0,7.0,5.0,6.0,7.0,6.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
207,1.0,4.0,7.0,5.0,9.0,9.0,8.0,7.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
208,4.0,9.0,3.0,3.0,7.0,5.0,1.0,2.0,6.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
209,4.0,8.0,7.0,7.0,2.0,9.0,9.0,7.0,6.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
210,6.0,1.0,3.0,2.0,3.0,9.0,5.0,8.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
211,9.0,4.0,8.0,9.0,7.0,4.0,9.0,8.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
212,9.0,5.0,2.0,5.0,6.0,5.0,1.0,7.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
213,9.0,4.0,8.0,3.0,5.0,6.0,2.0,4.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
214,2.0,8.0,5.0,4.0,4.0,5.0,6.0,9.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
215,1.0,5.0,9.0,1.0,9.0,1.0,3.0,2.0,7.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
216,8.0,7.0,8.0,8.0,9.0,8.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
217,4.0,4.0,4.0,6.0,6.0,5.0,7.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
218,5.0,1.0,7.0,9.0,2.0,3.0,2.0,5.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
219,7.0,7.0,1.0,2.0,3.0,9.0,8.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
220,6.0,5.0,8.0,5.0,1.0,8.0,4.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
221,4.0,4.0,5.0,8.0,2.0,9.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
222,1.0,8.0,4.0,5.0,5.0,9.0,4.0,7.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
223,7.0,5.0,9.0,4.0,4.0,4.0,7.0,7.0,5.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
224,8.0,9.0,1.0,8.0,2.0,6.0,8.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
225,2.0,5.0,2.0,2.0,9.0,7.0,7.0,8.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
226,3.0,7.0,6.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
227,1.0,5.0,1.0,7.0,7.0,1.0,9.0,9.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
228,2.0,5.0,1.0,8.0,1.0,5.0,7.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
229,5.0,1.0,9.0,9.0,9.0,2.0,1.0,6.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
230,9.0,2.0,2.0,8.0,5.0,1.0,1.0,2.0,9.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
231,4.0,3.0,7.0,3.0,8.0,9.0,6.0,3.0,4.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
232,4.0,6.0,9.0,7.0,8.0,5.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
233,2.0,9.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
234,8.0,3.0,2.0,7.0,3.0,2.0,8.0,3.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
235,1.0,1.0,4.0,8.0,4.0,5.0,3.0,9.0,8.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
236,3.0,6.0,7.0,5.0,1.0,6.0,9.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
237,4.0,9.0,3.0,7.0,7.0,9.0,9.0,8.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
238,8.0,3.0,4.0,7.0,3.0,5.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
239,3.0,9.0,8.0,9.0,2.0,9.0,1.0,9.0,5.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
240,9.0,4.0,8.0,6.0,6.0,9.0,2.0,3.0,3.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
241,5.0,1.0,8.0,5.0,4.0,4.0,2.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
242,9.0,4.0,2.0,4.0,4.0,1.0,8.0,4.0,4.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
243,2.0,6.0,6.0,7.0,2.0,7.0,2.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
244,9.0,5.0,7.0,7.0,3.0,2.0,4.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
245,2.0,8.0,2.0,7.0,3.0,6.0,7.0,6.0,5.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
246,9.0,3.0,7.0,2.0,1.0,4.0,3.0,4.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
247,4.0,4.0,7.0,4.0,9.0,9.0,9.0,6.0,9.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
248,2.0,2.0,7.0,5.0,4.0,2.0,4.0,6.0,6.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
249,6.0,5.0,7.0,3.0,4.0,6.0,9.0,6.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
250,5.0,5.0,8.0,9.0,4.0,8.0,8.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
251,5.0,6.0,6.0,2.0,4.0,2.0,5.0,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
252,6.0,9.0,3.0,9.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
253,6.0,6.0,5.0,2.0,4.0,7.0,8.0,9.0,2.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
254,7.0,7.0,1.0,8.0,3.0,4.0,4.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
255,3.0,5.0,8.0,8.0,3.0,5.0,1.0,7.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
256,8.0,7.0,5.0,9.0,1.0,6.0,6.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
257,5.0,6.0,2.0,9.0,6.0,5.0,8.0,8.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
258,6.0,3.0,1.0,2.0,1.0,3.0,6.0,2.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
259,3.0,3.0,1.0,3.0,7.0,9.0,8.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
260,1.0,9.0,7.0,4.0,4.0,3.0,5.0,8.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
261,4.0,3.0,1.0,8.0,7.0,7.0,8.0,9.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
262,4.0,4.0,8.0,8.0,7.0,5.0,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
263,6.0,1.0,6.0,9.0,6.0,1.0,9.0,7.0,5.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
264,6.0,8.0,8.0,8.0,6.0,2.0,1.0,6.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
265,2.0,7.0,1.0,6.0,8.0,4.0,2.0,9.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
266,5.0,7.0,3.0,1.0,5.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
267,7.0,2.0,9.0,9.0,4.0,3.0,8.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
268,3.0,1.0,5.0,2.0,7.0,4.0,2.0,8.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
269,5.0,2.0,9.0,2.0,7.0,2.0,2.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
270,2.0,3.0,9.0,6.0,6.0,9.0,7.0,3.0,9.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
271,3.0,9.0,3.0,1.0,3.0,3.0,5.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
272,3.0,4.0,7.0,4.0,9.0,3.0,7.0,9.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
273,2.0,5.0,3.0,3.0,7.0,6.0,3.0,9.0,7.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
274,4.0,7.0,9.0,8.0,7.0,5.0,8.0,8.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
275,1.0,9.0,1.0,5.0,6.0,5.0,4.0,5.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
276,7.0,9.0,7.0,4.0,8.0,8.0,9.0,6.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
277,9.0,1.0,9.0,1.0,2.0,6.0,7.0,7.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
278,8.0,1.0,9.0,4.0,4.0,9.0,2.0,6.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
279,3.0,6.0,3.0,5.0,3.0,8.0,4.0,3.0,8.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
280,1.0,3.0,3.0,4.0,1.0,9.0,2.0,7.0,2.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
281,3.0,6.0,8.0,5.0,7.0,9.0,5.0,7.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
282,8.0,8.0,1.0,7.0,6.0,9.0,8.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
283,7.0,9.0,3.0,7.0,1.0,3.0,2.0,6.0,9.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
284,8.0,9.0,8.0,9.0,9.0,3.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
285,2.0,4.0,8.0,6.0,4.0,4.0,6.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
286,8.0,9.0,2.0,2.0,8.0,6.0,8.0,1.0,3.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
287,7.0,5.0,9.0,2.0,1.0,3.0,7.0,8.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
288,6.0,5.0,2.0,1.0,4.0,6.0,9.0,9.0,3.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
289,6.0,8.0,8.0,3.0,3.0,9.0,3.0,4.0,7.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
290,3.0,1.0,2.0,4.0,7.0,1.0,4.0,2.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
291,7.0,6.0,5.0,3.0,8.0,7.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
292,7.0,2.0,1.0,6.0,5.0,7.0,4.0,2.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
293,3.0,5.0,4.0,4.0,2.0,9.0,2.0,9.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
294,8.0,5.0,9.0,6.0,8.0,7.0,5.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295,3.0,9.0,6.0,7.0,7.0,2.0,2.0,2.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
296,2.0,1.0,4.0,2.0,1.0,4.0,8.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
297,1.0,3.0,9.0,7.0,3.0,5.0,9.0,9.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
298,6.0,1.0,7.0,9.0,6.0,6.0,8.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
299,8.0,5.0,7.0,6.0,2.0,6.0,3.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
300,7.0,4.0,8.0,4.0,6.0,6.0,6.0,5.0,5.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
301,3.0,3.0,5.0,4.0,8.0,8.0,6.0,9.0,8.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
302,3.0,3.0,7.0,8.0,1.0,2.0,3.0,1.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
303,5.0,5.0,7.0,9.0,8.0,6.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
304,7.0,9.0,8.0,5.0,4.0,8.0,9.0,3.0,9.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
305,8.0,6.0,6.0,1.0,1.0,4.0,3.0,9.0,2.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
306,7.0,8.0,7.0,3.0,3.0,3.0,7.0,1.0,8.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
307,7.0,8.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
308,7.0,7.0,8.0,1.0,7.0,2.0,9.0,8.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
309,1.0,1.0,3.0,7.0,9.0,9.0,5.0,4.0,6.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
310,7.0,1.0,3.0,8.0,5.0,1.0,8.0,4.0,6.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
311,1.0,1.0,7.0,9.0,5.0,9.0,1.0,8.0,8.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
312,3.0,3.0,3.0,4.0,9.0,7.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
313,8.0,4.0,2.0,4.0,5.0,7.0,2.0,7.0,3.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
314,1.0,8.0,4.0,4.0,1.0,9.0,6.0,5.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
315,6.0,9.0,3.0,5.0,1.0,1.0,9.0,3.0,2.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
316,8.0,3.0,9.0,5.0,3.0,6.0,8.0,5.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
317,9.0,9.0,2.0,1.0,7.0,9.0,1.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
318,3.0,5.0,4.0,1.0,4.0,9.0,7.0,2.0,5.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
319,5.0,4.0,4.0,9.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
320,3.0,9.0,1.0,6.0,3.0,1.0,5.0,3.0,6.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
321,9.0,5.0,9.0,6.0,2.0,6.0,5.0,5.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
322,5.0,9.0,4.0,3.0,2.0,9.0,2.0,7.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
323,2.0,5.0,1.0,8.0,6.0,6.0,5.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
324,4.0,4.0,6.0,1.0,8.0,1.0,8.0,7.0,9.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
325,4.0,1.0,6.0,5.0,8.0,1.0,1.0,1.0,8.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
326,9.0,7.0,5.0,7.0,2.0,5.0,1.0,6.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
327,4.0,2.0,8.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
328,9.0,6.0,2.0,8.0,9.0,1.0,9.0,4.0,4.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
329,8.0,2.0,2.0,5.0,7.0,2.0,1.0,5.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
330,5.0,4.0,6.0,3.0,4.0,4.0,8.0,2.0,9.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
331,3.0,4.0,8.0,6.0,4.0,5.0,7.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
332,1.0,1.0,4.0,5.0,5.0,2.0,2.0,9.0,6.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
333,7.0,5.0,3.0,3.0,1.0,4.0,6.0,4.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
334,7.0,2.0,6.0,2.0,7.0,8.0,8.0,8.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
335,9.0,5.0,5.0,9.0,5.0,9.0,8.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
336,6.0,7.0,5.0,3.0,1.0,7.0,9.0,5.0,9.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
